name,city,latitude,longitude,url
Kilian Stuba,Kleinwalsertal,47.34858,10.17114,https://guide.michelin.com/at/en/vorarlberg/kleinwalsertal/restaurant/kilian-stuba
Pfefferschiff,Hallwang,47.83787,13.07917,https://guide.michelin.com/at/en/salzburg-region/hallwang/restaurant/pfefferschiff
Esszimmer,Salzburg,47.80685,13.03409,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/esszimmer
Carpe Diem,Salzburg,47.80001,13.04006,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/carpe-diem
Edvard,Wien,48.216503,16.36852,https://guide.michelin.com/at/en/vienna/wien/restaurant/edvard
Das Loft,Wien,48.21272,16.37931,https://guide.michelin.com/at/en/vienna/wien/restaurant/das-loft
Pramerl & the Wolf,Wien,48.20945,16.37174,https://guide.michelin.com/at/en/vienna/wien/restaurant/pramerl-the-wolf
Walter Bauer,Wien,48.20923,16.37672,https://guide.michelin.com/at/en/vienna/wien/restaurant/walter-bauer
SHIKI,Wien,48.204067,16.37098,https://guide.michelin.com/at/en/vienna/wien/restaurant/shiki
Tian,Wien,48.20513,16.37456,https://guide.michelin.com/at/en/vienna/wien/restaurant/tian
aend,Wien,48.18957,16.34115,https://guide.michelin.com/at/en/vienna/wien/restaurant/aend
Le Ciel by Toni Mörwald,Wien,48.20209,16.37156,https://guide.michelin.com/at/en/vienna/wien/restaurant/le-ciel-by-toni-morwald
Chez TJ,South San Francisco,37.39468,-122.08044,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/chez-tj
Protégé,South San Francisco,37.427853,-122.14362,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/protege
Madera,San Francisco,37.42014,-122.21151,https://guide.michelin.com/us/en/california/san-francisco/restaurant/madera
The Village Pub,San Francisco,37.42897,-122.25178,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-village-pub
Plumed Horse,South San Francisco,37.25648,-122.03537,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/plumed-horse
Wakuriya,San Francisco,37.52114,-122.3366,https://guide.michelin.com/us/en/california/san-francisco/restaurant/wakuriya
Sushi Yoshizumi,San Francisco,37.565075,-122.3211,https://guide.michelin.com/us/en/california/san-francisco/restaurant/sushi-yoshizumi
Rasa,San Francisco,37.577522,-122.345985,https://guide.michelin.com/us/en/california/san-francisco/restaurant/rasa
Maum,South San Francisco,37.72669,-122.414215,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/maum
Al's Place,San Francisco,37.748924,-122.42013,https://guide.michelin.com/us/en/california/san-francisco/restaurant/al-s-place
Aster,San Francisco,37.755054,-122.423134,https://guide.michelin.com/us/en/california/san-francisco/restaurant/aster
Omakase,San Francisco,37.77077,-122.40298,https://guide.michelin.com/us/en/california/san-francisco/restaurant/omakase
Commonwealth,San Francisco,37.761395,-122.41946,https://guide.michelin.com/us/en/california/san-francisco/restaurant/commonwealth
Luce,San Francisco,37.78194,-122.40498,https://guide.michelin.com/us/en/california/san-francisco/restaurant/luce
Birdsong,San Francisco,37.779495,-122.41048,https://guide.michelin.com/us/en/california/san-francisco/restaurant/birdsong
In Situ,San Francisco,37.785633,-122.40113,https://guide.michelin.com/us/en/california/san-francisco/restaurant/in-situ
Mourad,San Francisco,37.78695,-122.39987,https://guide.michelin.com/us/en/california/san-francisco/restaurant/mourad
Hashiri,San Francisco,37.783062,-122.40754,https://guide.michelin.com/us/en/california/san-francisco/restaurant/hashiri
Angler,San Francisco,37.793167,-122.39213,https://guide.michelin.com/us/en/california/san-francisco/restaurant/angler
Rich Table,San Francisco,37.774914,-122.42271,https://guide.michelin.com/us/en/california/san-francisco/restaurant/rich-table
Kin Khao,San Francisco,37.785267,-122.40951,https://guide.michelin.com/us/en/california/san-francisco/restaurant/kin-khao
Michael Mina,San Francisco,37.79349,-122.399574,https://guide.michelin.com/us/en/california/san-francisco/restaurant/michael-mina
Sons & Daughters,San Francisco,37.79037,-122.40917,https://guide.michelin.com/us/en/california/san-francisco/restaurant/sons-daughters
Mister Jiu's,San Francisco,37.79371,-122.406654,https://guide.michelin.com/us/en/california/san-francisco/restaurant/mister-jius
Nico,San Francisco,37.795803,-122.40333,https://guide.michelin.com/us/en/california/san-francisco/restaurant/nico
jū-ni,San Francisco,37.77672,-122.43886,https://guide.michelin.com/us/en/california/san-francisco/restaurant/ju-ni
Keiko à Nob Hill,San Francisco,37.793106,-122.41445,https://guide.michelin.com/us/en/california/san-francisco/restaurant/keiko-a-nob-hill
The Progress,San Francisco,37.78371,-122.43282,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-progress
State Bird Provisions,San Francisco,37.783737,-122.43283,https://guide.michelin.com/us/en/california/san-francisco/restaurant/state-bird-provisions
Octavia,San Francisco,37.787857,-122.42709,https://guide.michelin.com/us/en/california/san-francisco/restaurant/octavia
SPQR,San Francisco,37.78732,-122.43375,https://guide.michelin.com/us/en/california/san-francisco/restaurant/spqr
Lord Stanley,San Francisco,37.79592,-122.42208,https://guide.michelin.com/us/en/california/san-francisco/restaurant/lord-stanley
Kinjo,San Francisco,37.79699,-122.422005,https://guide.michelin.com/us/en/california/san-francisco/restaurant/kinjo
Sorrel,San Francisco,37.788334,-122.44614,https://guide.michelin.com/us/en/california/san-francisco/restaurant/sorrel
Gary Danko,San Francisco,37.80599,-122.42066,https://guide.michelin.com/us/en/california/san-francisco/restaurant/gary-danko
Bar Crenn,San Francisco,37.798435,-122.43581,https://guide.michelin.com/us/en/california/san-francisco/restaurant/bar-crenn
Spruce,San Francisco,37.78772,-122.45264,https://guide.michelin.com/us/en/california/san-francisco/restaurant/spruce
Wako,San Francisco,37.783035,-122.461525,https://guide.michelin.com/us/en/california/san-francisco/restaurant/wako
Madcap,San Francisco,37.974712,-122.56168,https://guide.michelin.com/us/en/california/san-francisco/restaurant/madcap
Aubergine,Monterey,36.55406,-121.924355,https://guide.michelin.com/us/en/california/monterey/restaurant/aubergine
Kenzo,San Francisco,38.29924,-122.28928,https://guide.michelin.com/us/en/california/san-francisco/restaurant/kenzo
La Toque,San Francisco,38.30351,-122.28349,https://guide.michelin.com/us/en/california/san-francisco/restaurant/la-toque
Bouchon,San Francisco,38.40258,-122.3619,https://guide.michelin.com/us/en/california/san-francisco/restaurant/bouchon
Auberge du Soleil,San Francisco,38.49199,-122.40534,https://guide.michelin.com/us/en/california/san-francisco/restaurant/auberge-du-soleil
Farmhouse Inn & Restaurant,San Francisco,38.49039,-122.8835,https://guide.michelin.com/us/en/california/san-francisco/restaurant/farmhouse-inn-restaurant
The Kitchen,Sacramento,38.58894,-121.41424,https://guide.michelin.com/us/en/california/us-sacramento/restaurant/the-kitchen559371
Madrona Manor,San Francisco,38.60428,-122.88647,https://guide.michelin.com/us/en/california/san-francisco/restaurant/madrona-manor
Harbor House,San Francisco,39.135876,-123.719444,https://guide.michelin.com/us/en/california/san-francisco/restaurant/harbor-house
Shin Sushi,Los Angeles,34.15784,-118.49415,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shin-sushi
Rustic Canyon,Los Angeles,34.024952,-118.49118,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/rustic-canyon
Dialogue,Los Angeles,34.01679,-118.49748,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/dialogue
Kato,Los Angeles,34.041683,-118.460915,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/kato
CUT,Los Angeles,34.067036,-118.401024,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/cut559418
Nozawa Bar,Los Angeles,34.0683,-118.39849,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/nozawa-bar
Shunji,Los Angeles,34.028496,-118.45195,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shunji
Maude,Los Angeles,34.064346,-118.39904,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/maude
Mori Sushi,Los Angeles,34.033398,-118.44229,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/mori-sushi
Trois Mec,Los Angeles,34.084255,-118.33851,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/trois-mec
Osteria Mozza,Los Angeles,34.08342,-118.338974,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/osteria-mozza
Kali,Los Angeles,34.083443,-118.32455,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/kali
Le Comptoir,Los Angeles,34.06354,-118.30057,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/le-comptoir
Q Sushi,Los Angeles,34.046883,-118.255844,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/q-sushi
Shibumi,Los Angeles,34.044155,-118.256134,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shibumi559644
Hayato,Los Angeles,34.03311,-118.24265,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/hayato
Bistro Na's,Los Angeles,34.104412,-118.07159,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/bistro-na-s
Orsa & Winston,Los Angeles,33.92145,-118.275406,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/orsa-winston
Taco María,Costa Mesa,33.69475,-117.924965,https://guide.michelin.com/us/en/california/us-costa-mesa/restaurant/taco-maria
Hana re,Costa Mesa,33.67759,-117.886566,https://guide.michelin.com/us/en/california/us-costa-mesa/restaurant/hana-re
Addison,San Diego,32.939903,-117.20013,https://guide.michelin.com/us/en/california/us-san-diego/restaurant/addison
Parachute,Chicago,41.94483,-87.70638,https://guide.michelin.com/us/en/illinois/chicago/restaurant/parachute
Goosefoot,Chicago,41.96856,-87.69596,https://guide.michelin.com/us/en/illinois/chicago/restaurant/goosefoot
Elizabeth,Chicago,41.969555,-87.688736,https://guide.michelin.com/us/en/illinois/chicago/restaurant/elizabeth
EL Ideas,Chicago,41.863,-87.68686,https://guide.michelin.com/us/en/illinois/chicago/restaurant/el-ideas
Band of Bohemia,Chicago,41.967308,-87.67477,https://guide.michelin.com/us/en/illinois/chicago/restaurant/band-of-bohemia
Schwa,Chicago,41.90888,-87.66792,https://guide.michelin.com/us/en/illinois/chicago/restaurant/schwa
Temporis,Chicago,41.898907,-87.66725,https://guide.michelin.com/us/en/illinois/chicago/restaurant/temporis
Entente,Chicago,41.93721,-87.6652,https://guide.michelin.com/us/en/illinois/chicago/restaurant/entente
Elske,Chicago,41.884426,-87.66071,https://guide.michelin.com/us/en/illinois/chicago/restaurant/elske
Dusek's (Board & Beer),Chicago,41.857853,-87.65757,https://guide.michelin.com/us/en/illinois/chicago/restaurant/dusek-s-board-beer
Roister,Chicago,41.886658,-87.65187,https://guide.michelin.com/us/en/illinois/chicago/restaurant/roister
Boka,Chicago,41.91363,-87.64806,https://guide.michelin.com/us/en/illinois/chicago/restaurant/boka
Blackbird,Chicago,41.88423,-87.64356,https://guide.michelin.com/us/en/illinois/chicago/restaurant/blackbird
Sepia,Chicago,41.88394,-87.64247,https://guide.michelin.com/us/en/illinois/chicago/restaurant/sepia
North Pond,Chicago,41.9296,-87.63762,https://guide.michelin.com/us/en/illinois/chicago/restaurant/north-pond
Everest,Chicago,41.87597,-87.63212,https://guide.michelin.com/us/en/illinois/chicago/restaurant/everest
Topolobampo,Chicago,41.89047,-87.63085,https://guide.michelin.com/us/en/illinois/chicago/restaurant/topolobampo
Spiaggia,Chicago,41.90062,-87.62457,https://guide.michelin.com/us/en/illinois/chicago/restaurant/spiaggia
Monte,Rovinj,45.08279,13.631168,https://guide.michelin.com/hr/en/istria/rovinj/restaurant/monte
Draga di Lovrana,Lovran,45.275867,14.251401,https://guide.michelin.com/hr/en/primorje-gorski-kotar/lovran/restaurant/draga-di-lovrana
Noel,Zagreb,45.811054,15.988205,https://guide.michelin.com/hr/en/zagreb-region/zagreb/restaurant/noel
Pelegrini,Šibenik,43.73603,15.888903,https://guide.michelin.com/hr/en/sibenik-knin/sibenik/restaurant/pelegrini
360º,Dubrovnik,42.641563,18.111523,https://guide.michelin.com/hr/en/dubrovnik-neretva/dubrovnik/restaurant/360%C2%BA
Field,Praha,50.0919,14.42193,https://guide.michelin.com/cz/en/prague/praha/restaurant/field
La Degustation Bohême Bourgeoise,Praha,50.09115,14.42511,https://guide.michelin.com/cz/en/prague/praha/restaurant/la-degustation-boheme-bourgeoise
Gastromé,Aarhus,56.15788,10.20937,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/gastrome
Domestic,Aarhus,56.15893,10.212132,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/domestic
Substans,Aarhus,56.15415,10.20372,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/substans
Frederikshøj,Aarhus,56.12497,10.208638,https://guide.michelin.com/dk/en/central-denmark/aarhus/restaurant/frederikshoj
Me‚Mu,Vejle,55.70901,9.53302,https://guide.michelin.com/dk/en/vejle/restaurant/me%E2%80%9Amu
Ti Trin Ned,Fredericia,55.56659,9.752689,https://guide.michelin.com/dk/en/southern-denmark/fredericia/restaurant/ti-trin-ned
Slotskøkkenet,Hørve,55.771236,11.390805,https://guide.michelin.com/dk/en/zealand/horve/restaurant/slotskokkenet
Søllerød Kro,København,55.81325,12.49548,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/sollerod-kro
Jordnær,København,55.748226,12.541014,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/jordnaer
Relæ,København,55.693233,12.543222,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/relae
Kiin Kiin,København,55.69188,12.55754,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kiin-kiin
formel B,København,55.67031,12.53798,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/formel-b
Kokkeriet,København,55.68768,12.58492,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kokkeriet
Clou,København,55.68342,12.58497,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/clou
Marchal,København,55.68034,12.58508,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/marchal
Kong Hans Kælder,København,55.6787,12.584003,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/kong-hans-kaelder
Stud!o at The Standard,København,55.67799,12.59191,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/stud-o-at-the-standard
108,København,55.67785,12.5980835,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/108
Era Ora,København,55.673004,12.591292,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/era-ora
Alouette,København,55.66265,12.57634,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/alouette
Frederiksminde,Præstø,55.12417,12.04623,https://guide.michelin.com/dk/en/zealand/praesto/restaurant/frederiksminde
Kadeau Bornholm,Pedersker,55.00457,14.969216,https://guide.michelin.com/dk/en/capital-region/pedersker/restaurant/kadeau-bornholm
Ask,Helsingfors / Helsinki,60.17236,24.95648,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/ask
Grön,Helsingfors / Helsinki,60.16446,24.93308,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/gron
Demo,Helsingfors / Helsinki,60.164806,24.941635,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/demo
Olo,Helsingfors / Helsinki,60.16616,24.947704,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/olo
Palace,Helsingfors / Helsinki,60.16556,24.95256,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/palace
Ora,Helsingfors / Helsinki,60.157578,24.942947,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/ora
Botrini's,Athína,38.02318,23.79377,https://guide.michelin.com/gr/en/attica/athina/restaurant/botrini-s
Varoulko Seaside,Athína,37.937378,23.658577,https://guide.michelin.com/gr/en/attica/athina/restaurant/varoulko-seaside
Hytra,Athína,37.95818,23.71895,https://guide.michelin.com/gr/en/attica/athina/restaurant/hytra
Loaf On,Hong Kong,22.379858,114.27188,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/loaf-on
Lei Garden (Kwun Tong),Hong Kong,22.312672,114.22482,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/lei-garden-kwun-tong
Tim Ho Wan (Sham Shui Po),Hong Kong,22.32805,114.16665,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tim-ho-wan-sham-shui-po
Lei Garden (Mong Kok),Hong Kong,22.320219,114.17133,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/lei-garden-mong-kok
Ming Court,Hong Kong,22.318314,114.16933,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ming-court
Yat Tung Heen (Jordan),Hong Kong,22.308014,114.17147,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yat-tung-heen-jordan
Fu Ho (Tsim Sha Tsui),Hong Kong,22.3022,114.17194,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/fu-ho-tsim-sha-tsui
Shang Palace,Hong Kong,22.297325,114.177155,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/shang-palace
IM Teppanyaki & Wine,Hong Kong,22.280807,114.19211,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/im-teppanyaki-wine
Ah Yat Harbour View (Tsim Sha Tsui),Hong Kong,22.296984,114.17197,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ah-yat-harbour-view-tsim-sha-tsui
Rech,Hong Kong,22.293434,114.174034,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/rech
Spring Moon,Hong Kong,22.294943,114.17182,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/spring-moon
Imperial Treasure Fine Chinese Cuisine,Hong Kong,22.296177,114.170006,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/imperial-treasure-fine-chinese-cuisine
Sushi Tokami,Hong Kong,22.296112,114.16916,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sushi-tokami
Tosca,Hong Kong,22.30357,114.16007,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/tosca352519
Épure,,22.29583,114.169304,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/epure
Yee Tung Heen,Hong Kong,22.282295,114.184135,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yee-tung-heen
Yè Shanghai (Tsim Sha Tsui),Hong Kong,22.295143,114.168236,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ye-shanghai-tsim-sha-tsui
Ho Hung Kee,Hong Kong,22.280058,114.18364,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ho-hung-kee
Jardin de Jade (Wan Chai),Hong Kong,22.28025,114.17716,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/jardin-de-jade-wan-chai
Zhejiang Heen,Hong Kong,22.2787,114.17763,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/zhejiang-heen
Takumi by Daisuke Mori,Hong Kong,22.276512,114.17718,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/takumi-by-daisuke-mori
Kam's Roast Goose,Hong Kong,22.277693,114.175385,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/kam-s-roast-goose
Pang's Kitchen,Hong Kong,22.26921,114.18452,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/pang-s-kitchen
Xin Rong Ji,Hong Kong,22.278013,114.17273,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/xin-rong-ji
Qi (Wan Chai),Hong Kong,22.276443,114.17126,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/qi-wan-chai
Man Wah,Hong Kong,22.282213,114.15951,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/man-wah
Summer Palace,Hong Kong,22.277136,114.1643,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/summer-palace
Octavium,Hong Kong,22.282587,114.1572,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/octavium
Arbor,,22.283146,114.15542,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/arbor
VEA,Hong Kong,22.284931,114.15313,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/vea
Mandarin Grill + Bar,Hong Kong,22.281048,114.1574,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/mandarin-grill-bar
Yat Lok,Hong Kong,22.28226,114.155655,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/yat-lok
Guo Fu Lou,Hong Kong,22.278313,114.16034,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/guo-fu-lou567828
Celebrity Cuisine,Hong Kong,22.284334,114.15312,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/celebrity-cuisine
Sushi Wadatsumi,Hong Kong,22.281038,114.15646,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/sushi-wadatsumi
Arcane,Hong Kong,22.280624,114.15682,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/arcane
Duddell's,Hong Kong,22.28008,114.157364,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/duddell-s
Beefbar,Hong Kong,22.27982,114.15752,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/beefbar
New Punjab Club,Hong Kong,22.28005,114.15525,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/new-punjab-club
